sid,edf,band_name,peak_freq,peak_psd,iso_bp,iso_bp_n,DTWDistToSinglePeak
sub-015,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-015/eeg/sub-015_task-sleep_run-3_eeg.edf,sigma,0.0147058823529411,0.0933048511817418,0.0009229979031845,0.5576305141017467,106.85623060629413
sub-045,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-045/eeg/sub-045_task-sleep_run-1_eeg.edf,delta,0.0167597765363128,0.0634582837130261,0.0010333165895906,0.2794420181174888,107.26447017489653
sub-071,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-071/eeg/sub-071_task-sleep_run-2_eeg.edf,delta,0.0067567567567567,0.0547125877898216,0.0005894795168373,0.2104191905177459,107.32713659813106
sub-002,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-002/eeg/sub-002_task-sleep_run-1_eeg.edf,theta,0.0063775510204081,0.0948539215051131,0.0010196654747634,0.2706166817741087,107.46465945443495
sub-040,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-040/eeg/sub-040_task-sleep_run-2_eeg.edf,theta,0.0057251908396946,0.0649187080758453,0.0007219102332606,0.2255780091681679,107.68149755362596
sub-035,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-035/eeg/sub-035_task-sleep_run-1_eeg.edf,sigma,0.0167682926829268,0.0237976455054363,0.0003168956916582,0.3588182256130863,107.71227747540937
sub-015,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-015/eeg/sub-015_task-sleep_run-3_eeg.edf,alpha,0.0220588235294117,0.1096194602482597,0.0012636305425894,0.4919111487287478,108.27926234287503
sub-075,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-075/eeg/sub-075_task-sleep_run-1_eeg.edf,alpha,0.0108695652173913,0.0148832890199607,0.0002103047320188,0.2278906883213738,108.5098283188549
sub-086,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-086/eeg/sub-086_task-sleep_run-1_eeg.edf,sigma,0.0057692307692307,0.0544598894330833,0.000294224554419,0.3044767261066161,108.78425956033313
sub-011,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-011/eeg/sub-011_task-sleep_run-1_eeg.edf,delta,0.0112359550561797,0.1522834522569172,0.0012816925543098,0.3147043759613256,108.82023039129825
sub-046,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-046/eeg/sub-046_task-sleep_run-3_eeg.edf,sigma,0.0192307692307692,0.1236199755736177,0.0018466237767842,0.463206551830423,108.92033484563991
sub-022,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-022/eeg/sub-022_task-sleep_run-1_eeg.edf,theta,0.0058479532163742,0.049252216782331,0.0006175760331637,0.2265154042827639,109.54488419167484
sub-055,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-055/eeg/sub-055_task-sleep_run-2_eeg.edf,theta,0.0228658536585365,0.0438263926851563,0.0007056351059168,0.2648542808179412,109.66692048492027
sub-083,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-083/eeg/sub-083_task-sleep_run-1_eeg.edf,theta,0.0170731707317073,0.0605411846710939,0.0008282348041362,0.2863109160703422,109.69794692737702
sub-049,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-049/eeg/sub-049_task-sleep_run-1_eeg.edf,alpha,0.0199004975124378,0.0152179172476312,0.0002472283809476,0.2617676394437426,111.3519225412877
sub-017,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-017/eeg/sub-017_task-sleep_run-1_eeg.edf,sigma,0.0125,0.0255286329663285,0.000240111868294,0.3209470473575068,111.55616731758334
sub-017,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-017/eeg/sub-017_task-sleep_run-1_eeg.edf,beta,0.0125,0.0261208951748127,0.000231803156309,0.3221395814287659,112.00153203498431
sub-054,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-054/eeg/sub-054_task-sleep_run-2_eeg.edf,theta,0.0174050632911392,0.0499423217637184,0.0008284667128266,0.2486249292928471,112.19657480984503
sub-045,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-045/eeg/sub-045_task-sleep_run-2_eeg.edf,beta,0.0060344827586206,0.0154945456391662,0.0002487391507347,0.2660981596982236,112.22266936205108
sub-050,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-050/eeg/sub-050_task-sleep_run-1_eeg.edf,alpha,0.0053648068669527,0.0141574027760055,0.0002021283339717,0.2251979535113138,112.32276553928244
sub-011,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-011/eeg/sub-011_task-sleep_run-2_eeg.edf,alpha,0.0614035087719298,0.0192769760890672,0.0001510289609593,0.1956545704936863,112.3404883008593
sub-046,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-046/eeg/sub-046_task-sleep_run-1_eeg.edf,beta,0.0061475409836065,0.0201577399919626,0.0002196563818886,0.2994349703057898,113.05564079596863
sub-011,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-011/eeg/sub-011_task-sleep_run-2_eeg.edf,sigma,0.0219298245614035,0.0182306268475161,0.0001702544052308,0.2503084312861195,113.40202376246219
sub-016,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-016/eeg/sub-016_task-sleep_run-1_eeg.edf,sigma,0.014367816091954,0.0234262333325541,0.0003452113606288,0.3742759963781316,113.46707048032525
sub-014,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-014/eeg/sub-014_task-sleep_run-1_eeg.edf,alpha,0.0093457943925233,0.1014123907349199,0.0008873647870946,0.3262028882256046,114.64467925735589
sub-013,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-013/eeg/sub-013_task-sleep_run-1_eeg.edf,alpha,0.0396551724137931,0.016200441219595,0.0002667996780137,0.2517673885602343,115.01097010880454
sub-087,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-087/eeg/sub-087_task-sleep_run-1_eeg.edf,theta,0.0063694267515923,0.0397880179144627,0.0006347988226939,0.2260454655542656,115.16212637788314
sub-048,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-048/eeg/sub-048_task-sleep_run-2_eeg.edf,sigma,0.018465909090909,0.0181933959539154,0.0002595489339672,0.2880992603929288,115.21054565929117
sub-026,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-026/eeg/sub-026_task-sleep_run-1_eeg.edf,theta,0.0052083333333333,0.0937596533106612,0.0009549653866722,0.2509463302954184,115.2294525308186
sub-076,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-076/eeg/sub-076_task-sleep_run-2_eeg.edf,theta,0.0701754385964912,0.0422041278742686,0.0004269638144392,0.1595126034128828,115.31381328299427
sub-076,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-076/eeg/sub-076_task-sleep_run-2_eeg.edf,delta,0.0241228070175438,0.0792192370677598,0.0010120976888752,0.2536790441876917,115.456284970392
sub-041,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-041/eeg/sub-041_task-sleep_run-2_eeg.edf,beta,0.013089005235602,0.025995515690324,0.000385572168611,0.3630844862466243,116.47074309099298
sub-050,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-050/eeg/sub-050_task-sleep_run-1_eeg.edf,theta,0.0053648068669527,0.0660812861982399,0.0005914536788321,0.2232436884467156,116.657385690251
sub-077,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-077/eeg/sub-077_task-sleep_run-1_eeg.edf,theta,0.0050675675675675,0.0412934981283549,0.000667010431018,0.2350468804639583,116.71857342070273
sub-045,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-045/eeg/sub-045_task-sleep_run-2_eeg.edf,theta,0.0060344827586206,0.0618717462510697,0.0006165810374627,0.2411821688969244,117.0230779184484
sub-076,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-076/eeg/sub-076_task-sleep_run-1_eeg.edf,alpha,0.0157142857142857,0.0738511939992968,0.0011539313907009,0.3385191723349118,117.48018463363074
sub-080,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-080/eeg/sub-080_task-sleep_run-2_eeg.edf,beta,0.0996376811594202,0.0169132152863851,0.0002013081321492,0.2317948047992266,117.69718926633435
sub-087,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-087/eeg/sub-087_task-sleep_run-6_eeg.edf,theta,0.00836820083682,0.0654934267724335,0.0009134530604892,0.2366174550081447,117.90605568779996
sub-085,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-085/eeg/sub-085_task-sleep_run-2_eeg.edf,theta,0.0143312101910828,0.0536628625527419,0.0007272599491269,0.2687281670827395,118.27333213911338
sub-068,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-068/eeg/sub-068_task-sleep_run-1_eeg.edf,beta,0.0056603773584905,0.025933090449075,0.0002929862429362,0.3257425573864064,118.38986981390386
sub-091,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-091/eeg/sub-091_task-sleep_run-2_eeg.edf,sigma,0.0285714285714285,0.01524631622518,0.0002057027963168,0.2404725185124494,118.5144524083365
sub-091,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-091/eeg/sub-091_task-sleep_run-4_eeg.edf,theta,0.0078947368421052,0.0538547614948608,0.0008060453949529,0.2249995652859676,118.80030702080137
sub-031,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-031/eeg/sub-031_task-sleep_run-1_eeg.edf,theta,0.0095108695652173,0.0598028626708308,0.0008342662036096,0.2782157316326736,118.8622741554885
sub-080,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-080/eeg/sub-080_task-sleep_run-2_eeg.edf,delta,0.0172101449275362,0.0727640789164834,0.001012473420266,0.3342895176345398,119.38667005401368
sub-042,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-042/eeg/sub-042_task-sleep_run-2_eeg.edf,beta,0.0072992700729927,0.0352048058473292,0.0002078306456612,0.1952491427233757,119.76348547078123
sub-092,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-092/eeg/sub-092_task-sleep_run-1_eeg.edf,theta,0.0056390977443609,0.0585300193858013,0.0007348515522387,0.2136819181057464,119.81105630150326
sub-044,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-044/eeg/sub-044_task-sleep_run-2_eeg.edf,theta,0.0168711656441717,0.0424157642662182,0.0007383460919542,0.2607239168480676,119.88098294715113
sub-058,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-058/eeg/sub-058_task-sleep_run-1_eeg.edf,delta,0.0216049382716049,0.0652124782963202,0.001118538608234,0.2856040947565787,120.34932975533775
sub-034,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-034/eeg/sub-034_task-sleep_run-1_eeg.edf,theta,0.03515625,0.051792233017954,0.0006767569139939,0.2300131851200411,120.8588455157049
sub-048,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-048/eeg/sub-048_task-sleep_run-3_eeg.edf,theta,0.0196629213483146,0.0708111627325323,0.0008834852410674,0.2549031791304093,121.04712936308371
sub-039,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-039/eeg/sub-039_task-sleep_run-3_eeg.edf,theta,0.0140845070422535,0.0845494275108682,0.0013295074551511,0.3461354823385981,121.3344488473572
sub-089,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-089/eeg/sub-089_task-sleep_run-2_eeg.edf,theta,0.0198019801980198,0.0546004722398415,0.0008565868389694,0.2382562293315318,122.39149063303648
sub-092,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-092/eeg/sub-092_task-sleep_run-2_eeg.edf,theta,0.0285326086956521,0.0606165354018596,0.0011188007943134,0.29069580569922,123.04833470412282
sub-079,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-079/eeg/sub-079_task-sleep_run-2_eeg.edf,sigma,0.0196078431372549,0.0133192012812069,0.0001814120735198,0.2257592060723748,123.4355007754294
sub-015,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-015/eeg/sub-015_task-sleep_run-4_eeg.edf,alpha,0.0137931034482758,0.0588830453639455,0.0006569017082267,0.3543350547544207,123.76565947152805
sub-073,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-073/eeg/sub-073_task-sleep_run-1_eeg.edf,alpha,0.0732758620689655,0.014235567343157,0.0001318085323448,0.13438342863319,123.79204154459325
sub-068,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-068/eeg/sub-068_task-sleep_run-1_eeg.edf,theta,0.0056603773584905,0.0566628265075207,0.0006233087101375,0.2231699288973059,123.81014477163073
sub-049,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-049/eeg/sub-049_task-sleep_run-1_eeg.edf,beta,0.0087064676616915,0.0136104576224779,0.0002125839485887,0.2113532786677114,123.82527863204925
sub-059,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-059/eeg/sub-059_task-sleep_run-1_eeg.edf,theta,0.0214285714285714,0.0730657619322879,0.0012071226520797,0.3445675815994778,123.85080989210589
sub-027,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-027/eeg/sub-027_task-sleep_run-2_eeg.edf,theta,0.0053956834532374,0.0574028157235087,0.0006090293739805,0.2067956521061123,123.89458790086277
sub-042,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-042/eeg/sub-042_task-sleep_run-1_eeg.edf,sigma,0.0167525773195876,0.0874544546342035,0.0014157096755556,0.4241863053730391,124.47264528383498
sub-051,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-051/eeg/sub-051_task-sleep_run-1_eeg.edf,alpha,0.076797385620915,0.0185192616804581,0.0001679532367032,0.1560905610617949,124.48458673696206
sub-055,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-055/eeg/sub-055_task-sleep_run-2_eeg.edf,alpha,0.0198170731707317,0.0131590666854897,0.0002212115872473,0.2475614312793444,124.49773364637213
sub-011,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-011/eeg/sub-011_task-sleep_run-2_eeg.edf,delta,0.0219298245614035,0.4011333756721656,0.0028824109694784,0.494487742568561,124.62870814982863
sub-089,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-089/eeg/sub-089_task-sleep_run-1_eeg.edf,theta,0.0245535714285714,0.0550703975777066,0.0009342500861113,0.2640588107256074,124.74168852075228
sub-087,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-087/eeg/sub-087_task-sleep_run-5_eeg.edf,theta,0.0185185185185185,0.0650477348103275,0.0009804087778871,0.2625056018156056,124.85534158513366
sub-048,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-048/eeg/sub-048_task-sleep_run-1_eeg.edf,sigma,0.0226130653266331,0.0204686568545812,0.0003090855690733,0.3417990954018416,124.95626950155896
sub-086,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-086/eeg/sub-086_task-sleep_run-2_eeg.edf,sigma,0.0054744525547445,0.03321560074764,0.0001549691645789,0.2362743370991438,125.08561637955786
sub-087,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-087/eeg/sub-087_task-sleep_run-4_eeg.edf,theta,0.0101156069364161,0.0665632204036181,0.0010749687329617,0.2854782416732814,125.34181829436972
sub-052,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-052/eeg/sub-052_task-sleep_run-1_eeg.edf,delta,0.0177514792899408,0.0795019263472453,0.0012484943407558,0.291057056384328,125.74438386006157
sub-064,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-064/eeg/sub-064_task-sleep_run-1_eeg.edf,alpha,0.0059808612440191,0.0269596424421996,0.0002893177511648,0.3441315899469351,126.55574579968038
sub-076,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-076/eeg/sub-076_task-sleep_run-1_eeg.edf,theta,0.0057142857142857,0.0505859851269515,0.000646370330321,0.2114997487644009,126.64005413850363
sub-092,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-092/eeg/sub-092_task-sleep_run-2_eeg.edf,sigma,0.0217391304347826,0.0173793809753512,0.0002873634041653,0.3253065347027337,126.77566024542267
sub-081,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-081/eeg/sub-081_task-sleep_run-2_eeg.edf,theta,0.0052631578947368,0.064029706696828,0.0009006851491408,0.279682196107559,127.04459855561288
sub-070,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-070/eeg/sub-070_task-sleep_run-1_eeg.edf,beta,0.0992647058823529,0.0212157080597056,0.0002739526693008,0.2005384800973734,127.60819631806633
sub-053,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-053/eeg/sub-053_task-sleep_run-1_eeg.edf,theta,0.0228365384615384,0.048901875490844,0.0007697196841575,0.2653914587007182,127.90926886651539
sub-041,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-041/eeg/sub-041_task-sleep_run-3_eeg.edf,theta,0.1,0.0556097791322455,0.0008570453057552,0.2839826482477849,127.92680485775813
sub-015,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-015/eeg/sub-015_task-sleep_run-2_eeg.edf,theta,0.0459183673469387,0.156884147643577,0.0006748300650257,0.2354744411604065,128.85480353658636
sub-085,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-085/eeg/sub-085_task-sleep_run-1_eeg.edf,delta,0.0060483870967741,0.1128695709679437,0.001050120132696,0.2867666974099761,128.87986282710978
sub-072,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-072/eeg/sub-072_task-sleep_run-1_eeg.edf,delta,0.0211864406779661,0.0941010984819393,0.0014927629855266,0.3675973328357994,129.12523263303768
sub-040,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-040/eeg/sub-040_task-sleep_run-1_eeg.edf,theta,0.099502487562189,0.0419233504507778,0.0006415601633266,0.2053659909343337,129.76024482521578
sub-086,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-086/eeg/sub-086_task-sleep_run-1_eeg.edf,delta,0.0057692307692307,0.0446286773507096,0.0001991815150868,0.2763093043475415,130.39031267679783
sub-087,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-087/eeg/sub-087_task-sleep_run-3_eeg.edf,theta,0.0065055762081784,0.0467098185413639,0.0007252117927049,0.2544492062402324,130.65888312773012
sub-091,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-091/eeg/sub-091_task-sleep_run-2_eeg.edf,theta,0.0071428571428571,0.0476214532461316,0.0006374866465537,0.1902717152943687,130.729466358918
sub-090,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-090/eeg/sub-090_task-sleep_run-2_eeg.edf,theta,0.020440251572327,0.0697767309338535,0.0011655487912478,0.3084155678804909,131.3141733477343
sub-041,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-041/eeg/sub-041_task-sleep_run-2_eeg.edf,theta,0.0287958115183246,0.0608799191095407,0.000958941653596,0.2717199297885411,131.47841428001036
sub-088,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-088/eeg/sub-088_task-sleep_run-2_eeg.edf,theta,0.0079113924050632,0.0559486612430171,0.0007841872353157,0.2074591131548603,131.80450941679456
sub-027,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-027/eeg/sub-027_task-sleep_run-1_eeg.edf,theta,0.0165441176470588,0.063111228993932,0.0008060379217028,0.268621432762943,131.90533691760945
sub-076,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-076/eeg/sub-076_task-sleep_run-2_eeg.edf,beta,0.0263157894736842,0.01422349252829,0.000196339743854,0.2376264906372579,131.95812272118943
sub-042,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-042/eeg/sub-042_task-sleep_run-1_eeg.edf,theta,0.0257731958762886,0.0799119624504939,0.0011975822267477,0.2824114798147262,132.14320370366656
sub-051,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-051/eeg/sub-051_task-sleep_run-1_eeg.edf,beta,0.0098039215686274,0.0139383189323393,0.0001797875933079,0.2194032671092331,132.39347630917382
sub-046,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-046/eeg/sub-046_task-sleep_run-1_eeg.edf,theta,0.0102459016393442,0.0752181330825274,0.000990952951419,0.2970549561742945,132.51987870286484
sub-082,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-082/eeg/sub-082_task-sleep_run-2_eeg.edf,theta,0.0172955974842767,0.0710950038833352,0.0010899891077717,0.2957770566164927,132.66313504507232
sub-073,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-073/eeg/sub-073_task-sleep_run-2_eeg.edf,theta,0.0119047619047619,0.0754857667702886,0.0011123687264534,0.3196782701520784,133.08231115135382
sub-046,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-046/eeg/sub-046_task-sleep_run-3_eeg.edf,alpha,0.0192307692307692,0.1245451381135903,0.0016949778127248,0.4286527258164061,133.4787604471518
sub-072,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-072/eeg/sub-072_task-sleep_run-2_eeg.edf,sigma,0.0145348837209302,0.0127633643183187,0.0002014663964834,0.2350308586103873,133.51608203443203
sub-052,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-052/eeg/sub-052_task-sleep_run-2_eeg.edf,delta,0.0077220077220077,0.0715548298612559,0.0008957972862504,0.2340362282229935,134.36002490077902
sub-091,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-091/eeg/sub-091_task-sleep_run-3_eeg.edf,sigma,0.0173611111111111,0.0204495273158412,0.0003072670611453,0.3905699707528698,135.01169971569357
sub-014,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-014/eeg/sub-014_task-sleep_run-1_eeg.edf,beta,0.0093457943925233,0.0534743194440066,0.0004311059230111,0.3530427325561523,135.73331274801518
sub-069,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-069/eeg/sub-069_task-sleep_run-1_eeg.edf,theta,0.0055555555555555,0.1365987147005813,0.0010363375429335,0.2990917846610791,137.53901848002153
sub-046,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-046/eeg/sub-046_task-sleep_run-2_eeg.edf,theta,0.0156903765690376,0.0553640113885533,0.0008183474451097,0.2472980844043246,138.23248405417152
sub-042,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-042/eeg/sub-042_task-sleep_run-2_eeg.edf,alpha,0.0997566909975669,0.0306377542720509,0.0003568784840186,0.2823779090292483,139.51690983157343
