sid,edf,band_name,peak_freq,peak_psd,iso_bp,iso_bp_n
sub-040,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-040/eeg/sub-040_task-sleep_run-1_eeg.edf,gamma,0.007462686567164179,15.596242891895649,0.2003568246423937,0.2683779092197354
sub-040,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-040/eeg/sub-040_task-sleep_run-1_eeg.edf,beta,0.009950248756218905,0.8112148713330025,0.012365348608190163,0.2947080217597995
sub-040,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-040/eeg/sub-040_task-sleep_run-1_eeg.edf,sigma,0.018656716417910446,1.8552212125883734,0.030935933267519398,0.33763559374484065
sub-040,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-040/eeg/sub-040_task-sleep_run-1_eeg.edf,alpha,0.008706467661691543,2.0814107117378526,0.033156194607307336,0.34064722776520456
sub-040,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-040/eeg/sub-040_task-sleep_run-1_eeg.edf,theta,0.008706467661691543,1.958770941998141,0.024570668049272486,0.30654028003905465
sub-040,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-040/eeg/sub-040_task-sleep_run-1_eeg.edf,delta,0.008706467661691543,2.381021134443626,0.021124565988979042,0.23289190167995893
sub-040,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-040/eeg/sub-040_task-sleep_run-2_eeg.edf,gamma,0.007633587786259542,16.64979604664842,0.2608980480244967,0.22930656245074613
sub-040,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-040/eeg/sub-040_task-sleep_run-2_eeg.edf,beta,0.007633587786259542,1.7005512981291262,0.02357000372080929,0.33327890735217025
sub-040,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-040/eeg/sub-040_task-sleep_run-2_eeg.edf,sigma,0.0057251908396946565,3.484160276567189,0.049452515737715044,0.34407588783549153
sub-040,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-040/eeg/sub-040_task-sleep_run-2_eeg.edf,alpha,0.015267175572519083,2.976170211380129,0.044567259598408154,0.348005449878697
sub-040,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-040/eeg/sub-040_task-sleep_run-2_eeg.edf,theta,0.0057251908396946565,2.2261716577175736,0.03127461922083235,0.3373824552615397
sub-040,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-040/eeg/sub-040_task-sleep_run-2_eeg.edf,delta,0.0057251908396946565,4.14854188189945,0.024920554573258327,0.2298462256377427
sub-041,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-041/eeg/sub-041_task-sleep_run-1_eeg.edf,gamma,0.01293103448275862,12.087657026734291,0.17927528570336349,0.25466544478383296
sub-041,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-041/eeg/sub-041_task-sleep_run-1_eeg.edf,beta,0.020114942528735632,1.1043496400527777,0.016142362214659603,0.35072422495945865
sub-041,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-041/eeg/sub-041_task-sleep_run-1_eeg.edf,sigma,0.018678160919540228,2.3161742702191734,0.0361052282174222,0.33992814165058033
sub-041,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-041/eeg/sub-041_task-sleep_run-1_eeg.edf,alpha,0.020114942528735632,2.41339556082032,0.03314843608064329,0.33502789607276784
sub-041,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-041/eeg/sub-041_task-sleep_run-1_eeg.edf,theta,0.020114942528735632,1.3832135959765324,0.021667926067935404,0.3058302021692009
sub-041,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-041/eeg/sub-041_task-sleep_run-1_eeg.edf,delta,0.005747126436781609,2.124174086047166,0.014480108151403508,0.180799095566197
sub-041,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-041/eeg/sub-041_task-sleep_run-2_eeg.edf,gamma,0.009162303664921467,33.67190742786243,0.39741564112853467,0.2870705920078008
sub-041,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-041/eeg/sub-041_task-sleep_run-2_eeg.edf,beta,0.010471204188481676,11.229385404707244,0.14782548630524792,0.3557230705522102
sub-041,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-041/eeg/sub-041_task-sleep_run-2_eeg.edf,sigma,0.010471204188481676,18.866332381424495,0.24060641553110027,0.3606042530078636
sub-041,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-041/eeg/sub-041_task-sleep_run-2_eeg.edf,alpha,0.011780104712041885,13.274310707647567,0.1754038680616166,0.35144595507480614
sub-041,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-041/eeg/sub-041_task-sleep_run-2_eeg.edf,theta,0.013089005235602094,3.9393799152192837,0.057059641527181765,0.30450302303033155
sub-041,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-041/eeg/sub-041_task-sleep_run-2_eeg.edf,delta,0.04712041884816754,2.064316797436745,0.027582673150487697,0.2296130955834258
sub-041,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-041/eeg/sub-041_task-sleep_run-3_eeg.edf,gamma,0.008571428571428572,18.16385346309781,0.21888066030455064,0.2673522476980592
sub-041,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-041/eeg/sub-041_task-sleep_run-3_eeg.edf,beta,0.017142857142857144,1.3154944788837146,0.019062171815768903,0.37959831706783603
sub-041,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-041/eeg/sub-041_task-sleep_run-3_eeg.edf,sigma,0.017142857142857144,2.9807246850291467,0.043318155089666195,0.41460114348631205
sub-041,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-041/eeg/sub-041_task-sleep_run-3_eeg.edf,alpha,0.017142857142857144,3.2810893406535038,0.04667831359745857,0.4333035148631793
sub-041,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-041/eeg/sub-041_task-sleep_run-3_eeg.edf,theta,0.017142857142857144,2.1225929445303238,0.029321044054096926,0.3770511174385726
sub-041,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-041/eeg/sub-041_task-sleep_run-3_eeg.edf,delta,0.1,1.5404820294413901,0.01723604659720757,0.22681254492838498
sub-042,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-042/eeg/sub-042_task-sleep_run-1_eeg.edf,gamma,0.005154639175257732,30.570012382067148,0.2654175800969993,0.24961720265814466
sub-042,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-042/eeg/sub-042_task-sleep_run-1_eeg.edf,beta,0.00902061855670103,9.473099147885227,0.13921550172096525,0.39854743921093644
sub-042,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-042/eeg/sub-042_task-sleep_run-1_eeg.edf,sigma,0.00902061855670103,13.29471146204024,0.1987269897483673,0.40741551396186393
sub-042,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-042/eeg/sub-042_task-sleep_run-1_eeg.edf,alpha,0.00902061855670103,11.642118717715665,0.15763798411477126,0.39290916564676576
sub-042,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-042/eeg/sub-042_task-sleep_run-1_eeg.edf,theta,0.00902061855670103,5.593139566996669,0.07486130113168668,0.36884889827584805
sub-042,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-042/eeg/sub-042_task-sleep_run-1_eeg.edf,delta,0.005154639175257732,2.8189604225105875,0.03014795359813852,0.2629847618086136
sub-042,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-042/eeg/sub-042_task-sleep_run-2_eeg.edf,gamma,0.02390710382513661,14.710068327558908,0.24919885874831238,0.3048377825668192
sub-042,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-042/eeg/sub-042_task-sleep_run-2_eeg.edf,beta,0.006147540983606557,1.653107975196146,0.01773609113628087,0.31676577699574177
sub-042,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-042/eeg/sub-042_task-sleep_run-2_eeg.edf,sigma,0.007513661202185792,3.4898471686229335,0.04096999595684892,0.3306741040877651
sub-042,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-042/eeg/sub-042_task-sleep_run-2_eeg.edf,alpha,0.006830601092896175,4.382808650193329,0.043004397454657214,0.3401804919692138
sub-042,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-042/eeg/sub-042_task-sleep_run-2_eeg.edf,theta,0.006830601092896175,4.266559173712895,0.03780563266392067,0.31623764035139096
sub-042,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-042/eeg/sub-042_task-sleep_run-2_eeg.edf,delta,0.007513661202185792,2.8827887885205103,0.01798463703040824,0.18980566866967422
sub-042,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-042/eeg/sub-042_task-sleep_run-3_eeg.edf,gamma,0.009302325581395349,24.132634820446032,0.34287059531648745,0.2922430838390237
sub-042,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-042/eeg/sub-042_task-sleep_run-3_eeg.edf,beta,0.01744186046511628,10.06967283910788,0.13347416275722523,0.3814958528902517
sub-042,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-042/eeg/sub-042_task-sleep_run-3_eeg.edf,sigma,0.01744186046511628,17.084832461459378,0.2254236606825115,0.38712941504123594
sub-042,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-042/eeg/sub-042_task-sleep_run-3_eeg.edf,alpha,0.01744186046511628,11.833560355925714,0.16278265341334724,0.36315557362860973
sub-042,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-042/eeg/sub-042_task-sleep_run-3_eeg.edf,theta,0.005813953488372093,6.6156640654244265,0.07230168016810744,0.33055220092426657
sub-042,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-042/eeg/sub-042_task-sleep_run-3_eeg.edf,delta,0.005813953488372093,2.011418160872037,0.022355891039887353,0.19396835205172358
sub-043,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-043/eeg/sub-043_task-sleep_run-1_eeg.edf,gamma,0.006550218340611353,13.156754960885632,0.21297073699286476,0.2880714721184483
sub-043,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-043/eeg/sub-043_task-sleep_run-1_eeg.edf,beta,0.0185589519650655,0.6826267187738811,0.011287092855109935,0.31270991307405444
sub-043,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-043/eeg/sub-043_task-sleep_run-1_eeg.edf,sigma,0.013100436681222707,1.6705050454911243,0.027064909793911657,0.34025041854826316
sub-043,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-043/eeg/sub-043_task-sleep_run-1_eeg.edf,alpha,0.012008733624454149,1.7281825049509894,0.027058398034985442,0.30596511860396747
sub-043,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-043/eeg/sub-043_task-sleep_run-1_eeg.edf,theta,0.012008733624454149,1.5822447529144212,0.024337083397592572,0.30873014122391945
sub-043,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-043/eeg/sub-043_task-sleep_run-1_eeg.edf,delta,0.0054585152838427945,2.642983371427026,0.017431913468698115,0.21985126520010229
sub-044,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-044/eeg/sub-044_task-sleep_run-1_eeg.edf,gamma,0.006198347107438017,16.05670834683863,0.2521566096158028,0.2970372719527301
sub-044,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-044/eeg/sub-044_task-sleep_run-1_eeg.edf,beta,0.01859504132231405,1.053719322476788,0.017296834410960363,0.3590863209644145
sub-044,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-044/eeg/sub-044_task-sleep_run-1_eeg.edf,sigma,0.01652892561983471,1.8668048680107565,0.03126701346469007,0.3610473085765454
sub-044,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-044/eeg/sub-044_task-sleep_run-1_eeg.edf,alpha,0.02066115702479339,1.8824084286633433,0.030233224601154178,0.36088037219858093
sub-044,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-044/eeg/sub-044_task-sleep_run-1_eeg.edf,theta,0.01652892561983471,1.4727796718460617,0.02431176124196033,0.3366985488618719
sub-044,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-044/eeg/sub-044_task-sleep_run-1_eeg.edf,delta,0.007231404958677686,1.4026007737544643,0.018656155174373197,0.22378114445786587
sub-044,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-044/eeg/sub-044_task-sleep_run-2_eeg.edf,gamma,0.006134969325153374,14.534172725774111,0.19494289549270585,0.27169788349704255
sub-044,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-044/eeg/sub-044_task-sleep_run-2_eeg.edf,beta,0.01687116564417178,1.0035658806462082,0.01617051197652034,0.35898920537630147
sub-044,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-044/eeg/sub-044_task-sleep_run-2_eeg.edf,sigma,0.019938650306748466,1.6027864376413503,0.026246290585395456,0.3339249436284834
sub-044,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-044/eeg/sub-044_task-sleep_run-2_eeg.edf,alpha,0.018404907975460124,1.927260282845642,0.029483160942325604,0.35150391769159994
sub-044,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-044/eeg/sub-044_task-sleep_run-2_eeg.edf,theta,0.01687116564417178,1.4957523900706826,0.0234204892527583,0.31438538448811754
sub-044,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-044/eeg/sub-044_task-sleep_run-2_eeg.edf,delta,0.009202453987730062,1.2049173123915362,0.017933652595219358,0.20627147731889386
sub-045,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-045/eeg/sub-045_task-sleep_run-1_eeg.edf,gamma,0.00558659217877095,7.007564566420643,0.100205488967456,0.26218636318749927
sub-045,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-045/eeg/sub-045_task-sleep_run-1_eeg.edf,beta,0.0223463687150838,0.5172357817755443,0.008815380726279418,0.2801298755711529
sub-045,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-045/eeg/sub-045_task-sleep_run-1_eeg.edf,sigma,0.006983240223463688,1.2401410458451594,0.017082254693929332,0.2654850250726471
sub-045,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-045/eeg/sub-045_task-sleep_run-1_eeg.edf,alpha,0.00558659217877095,1.0474757322014219,0.014545028234044653,0.24337167491348288
sub-045,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-045/eeg/sub-045_task-sleep_run-1_eeg.edf,theta,0.00558659217877095,0.9459983504972391,0.012083423476669988,0.23034838918458922
sub-045,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-045/eeg/sub-045_task-sleep_run-1_eeg.edf,delta,0.008379888268156424,1.2771895200385786,0.021433780565519422,0.23351592599537066
sub-045,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-045/eeg/sub-045_task-sleep_run-2_eeg.edf,gamma,0.00603448275862069,13.025279944918315,0.13404201697465518,0.2841196783554701
sub-045,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-045/eeg/sub-045_task-sleep_run-2_eeg.edf,beta,0.01810344827586207,0.756751840450629,0.013107794579976632,0.3264101968094054
sub-045,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-045/eeg/sub-045_task-sleep_run-2_eeg.edf,sigma,0.01810344827586207,1.5412086004420738,0.026826776135600937,0.3295037378510893
sub-045,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-045/eeg/sub-045_task-sleep_run-2_eeg.edf,alpha,0.011206896551724138,1.4176633339119702,0.02257205852480266,0.2997045408094064
sub-045,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-045/eeg/sub-045_task-sleep_run-2_eeg.edf,theta,0.014655172413793103,0.9841809173510766,0.015511792376227676,0.26850481798726006
sub-045,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-045/eeg/sub-045_task-sleep_run-2_eeg.edf,delta,0.00603448275862069,13.442041012836901,0.042953296178987375,0.2384275661121604
sub-046,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-046/eeg/sub-046_task-sleep_run-1_eeg.edf,gamma,0.01639344262295082,18.35643869469037,0.2930379894029076,0.30907439744939313
sub-046,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-046/eeg/sub-046_task-sleep_run-1_eeg.edf,beta,0.010245901639344263,1.4628136540326255,0.021439419092046143,0.4041528664453453
sub-046,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-046/eeg/sub-046_task-sleep_run-1_eeg.edf,sigma,0.010245901639344263,3.6746969387882102,0.05063310470672903,0.4000027540575735
sub-046,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-046/eeg/sub-046_task-sleep_run-1_eeg.edf,alpha,0.010245901639344263,3.7055069201788293,0.042336965379780114,0.3542365096332159
sub-046,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-046/eeg/sub-046_task-sleep_run-1_eeg.edf,theta,0.010245901639344263,3.1733482188832407,0.029915118118309318,0.32050683470884195
sub-046,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-046/eeg/sub-046_task-sleep_run-1_eeg.edf,delta,0.006147540983606557,3.1663404694509723,0.026413679891655967,0.25857054168824883
sub-046,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-046/eeg/sub-046_task-sleep_run-2_eeg.edf,gamma,0.008928571428571428,10.09910964988087,0.12526052250308273,0.2853473474446131
sub-046,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-046/eeg/sub-046_task-sleep_run-2_eeg.edf,beta,0.01020408163265306,1.0376401975529854,0.015071218399480113,0.3422557150565389
sub-046,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-046/eeg/sub-046_task-sleep_run-2_eeg.edf,sigma,0.01020408163265306,2.748571913417624,0.03729839472910889,0.3475850630560313
sub-046,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-046/eeg/sub-046_task-sleep_run-2_eeg.edf,alpha,0.011479591836734693,3.088330441620087,0.046827788556912546,0.3853513833474023
sub-046,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-046/eeg/sub-046_task-sleep_run-2_eeg.edf,theta,0.01020408163265306,2.547863926499275,0.037753281683662425,0.36073996847947737
sub-046,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-046/eeg/sub-046_task-sleep_run-2_eeg.edf,delta,0.00510204081632653,2.2871633860294653,0.022171681036014055,0.23440642261935565
sub-046,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-046/eeg/sub-046_task-sleep_run-3_eeg.edf,gamma,0.03658536585365854,42.00681280591211,0.5746084158139575,0.2839392316286681
sub-046,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-046/eeg/sub-046_task-sleep_run-3_eeg.edf,beta,0.009146341463414635,15.86029091305526,0.21915396611598448,0.39814816099165445
sub-046,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-046/eeg/sub-046_task-sleep_run-3_eeg.edf,sigma,0.009146341463414635,20.280072067268275,0.27383014016816515,0.4089025914472133
sub-046,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-046/eeg/sub-046_task-sleep_run-3_eeg.edf,alpha,0.01829268292682927,17.106499537153912,0.2238529360023311,0.40843204319425513
sub-046,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-046/eeg/sub-046_task-sleep_run-3_eeg.edf,theta,0.009146341463414635,6.156874661900454,0.07414273747703848,0.3817804616316073
sub-046,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-046/eeg/sub-046_task-sleep_run-3_eeg.edf,delta,0.01829268292682927,1.885609677383374,0.025095504221701256,0.27922252607070547
sub-047,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-047/eeg/sub-047_task-sleep_run-1_eeg.edf,gamma,0.006198347107438017,10.305978502804535,0.1797826638441471,0.2860813877847633
sub-047,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-047/eeg/sub-047_task-sleep_run-1_eeg.edf,beta,0.02169421487603306,0.8125808339816797,0.014540891550309866,0.30924691303554463
sub-047,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-047/eeg/sub-047_task-sleep_run-1_eeg.edf,sigma,0.01859504132231405,1.947786531575846,0.03309366797368855,0.33801439265232575
sub-047,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-047/eeg/sub-047_task-sleep_run-1_eeg.edf,alpha,0.01962809917355372,1.4723512118378064,0.026264369715833798,0.29974177355002063
sub-047,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-047/eeg/sub-047_task-sleep_run-1_eeg.edf,theta,0.02169421487603306,0.8622487083141182,0.015250400477216349,0.26977155965454264
sub-047,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-047/eeg/sub-047_task-sleep_run-1_eeg.edf,delta,0.005165289256198347,1.620090442244426,0.025350434697616792,0.25478284844915594
sub-048,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-048/eeg/sub-048_task-sleep_run-1_eeg.edf,gamma,0.005025125628140704,19.63538548909823,0.22166029098858733,0.2772154232209779
sub-048,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-048/eeg/sub-048_task-sleep_run-1_eeg.edf,beta,0.016331658291457288,2.299982286679931,0.033330509009314745,0.3860867566472409
sub-048,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-048/eeg/sub-048_task-sleep_run-1_eeg.edf,sigma,0.01884422110552764,4.405845042419152,0.06773290027733767,0.3937063799364584
sub-048,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-048/eeg/sub-048_task-sleep_run-1_eeg.edf,alpha,0.005025125628140704,3.701705776221401,0.05142652031851066,0.35024483019290115
sub-048,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-048/eeg/sub-048_task-sleep_run-1_eeg.edf,theta,0.01507537688442211,2.128361791806952,0.029782333191787306,0.33760548502606574
sub-048,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-048/eeg/sub-048_task-sleep_run-1_eeg.edf,delta,0.005025125628140704,9.396265126677555,0.026576006276197887,0.25091396178767084
sub-048,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-048/eeg/sub-048_task-sleep_run-2_eeg.edf,gamma,0.007102272727272728,13.699279373194369,0.1216799714483429,0.22490616908158098
sub-048,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-048/eeg/sub-048_task-sleep_run-2_eeg.edf,beta,0.017045454545454544,1.0508115995012801,0.0181007443158833,0.3103867813032169
sub-048,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-048/eeg/sub-048_task-sleep_run-2_eeg.edf,sigma,0.018465909090909092,2.7975150689943855,0.042705799194429406,0.309887516259679
sub-048,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-048/eeg/sub-048_task-sleep_run-2_eeg.edf,alpha,0.024147727272727272,2.2750269854659892,0.03737408287343981,0.31918632749439857
sub-048,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-048/eeg/sub-048_task-sleep_run-2_eeg.edf,theta,0.007102272727272728,1.241873804163778,0.01806407638500255,0.25167708550470547
sub-048,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-048/eeg/sub-048_task-sleep_run-2_eeg.edf,delta,0.005681818181818182,2.2021638984957237,0.026729084181042247,0.22069113728646314
sub-048,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-048/eeg/sub-048_task-sleep_run-3_eeg.edf,gamma,0.0749063670411985,74.26954380976292,1.153981053353476,0.23128401826185294
sub-048,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-048/eeg/sub-048_task-sleep_run-3_eeg.edf,beta,0.02059925093632959,16.798181208835448,0.2627889364251384,0.5302393212101286
sub-048,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-048/eeg/sub-048_task-sleep_run-3_eeg.edf,sigma,0.019662921348314606,24.66421577465292,0.36738416082032177,0.4965431397263805
sub-048,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-048/eeg/sub-048_task-sleep_run-3_eeg.edf,alpha,0.014044943820224719,17.002146388477144,0.25307724208311266,0.4643811604126215
sub-048,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-048/eeg/sub-048_task-sleep_run-3_eeg.edf,theta,0.0149812734082397,6.44428308859118,0.0942893199788091,0.4141587519836549
sub-048,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-048/eeg/sub-048_task-sleep_run-3_eeg.edf,delta,0.006554307116104869,1.6833036443252014,0.02397913367091109,0.2551622520524412
sub-049,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-049/eeg/sub-049_task-sleep_run-1_eeg.edf,gamma,0.006218905472636815,49.65168552871566,0.530482577959539,0.29579042559563407
sub-049,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-049/eeg/sub-049_task-sleep_run-1_eeg.edf,beta,0.006218905472636815,4.29022153121214,0.014369717049459826,0.2711127422473582
sub-049,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-049/eeg/sub-049_task-sleep_run-1_eeg.edf,sigma,0.006218905472636815,6.748823763644152,0.029806406940378626,0.2732027409197749
sub-049,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-049/eeg/sub-049_task-sleep_run-1_eeg.edf,alpha,0.006218905472636815,6.715597208245705,0.029936150256282504,0.2531153963651885
sub-049,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-049/eeg/sub-049_task-sleep_run-1_eeg.edf,theta,0.006218905472636815,5.539933519830633,0.027732380700985042,0.23148415411102297
sub-049,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-049/eeg/sub-049_task-sleep_run-1_eeg.edf,delta,0.006218905472636815,25.912659054820587,0.11810096632042512,0.2631597619566381
sub-049,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-049/eeg/sub-049_task-sleep_run-2_eeg.edf,gamma,0.006313131313131314,8.579318589677973,0.11688710237238019,0.2676508014678495
sub-049,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-049/eeg/sub-049_task-sleep_run-2_eeg.edf,beta,0.022727272727272728,0.5827165520205182,0.009214986132344461,0.2936283620983685
sub-049,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-049/eeg/sub-049_task-sleep_run-2_eeg.edf,sigma,0.022727272727272728,1.1137184247819698,0.0179620450333269,0.2574869955096534
sub-049,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-049/eeg/sub-049_task-sleep_run-2_eeg.edf,alpha,0.022727272727272728,1.0829904453305927,0.018708473811228067,0.27427033739921697
sub-049,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-049/eeg/sub-049_task-sleep_run-2_eeg.edf,theta,0.012626262626262628,0.9191245007828928,0.016200392824025852,0.27302665537216725
sub-049,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-049/eeg/sub-049_task-sleep_run-2_eeg.edf,delta,0.005050505050505051,7.471229874915828,0.030896495650497936,0.23954765141356382
sub-050,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-050/eeg/sub-050_task-sleep_run-1_eeg.edf,gamma,0.00536480686695279,18.889414227570413,0.19668756758465716,0.25796428394377013
